"Record Length",1252,"Points",-2.50135e-007,0.000220973
"Sample Interval",4e-010,s,-2.49735e-007,0
"Trigger Point",625,"Samples",-2.49335e-007,0.000220973
"Trigger Time",0.337973,s,-2.48935e-007,0.000662919
,,,-2.48535e-007,-0.000441946
"Horizontal Offset",-2.50135e-007,s,-2.48135e-007,-0.000883892
,,,-2.47735e-007,0
,,,-2.47335e-007,0.000220973
,,,-2.46935e-007,0
,,,-2.46535e-007,-0.000441946
,,,-2.46135e-007,0.000220973
,,,-2.45735e-007,0.000220973
,,,-2.45335e-007,0.000441946
,,,-2.44935e-007,0.000441946
,,,-2.44535e-007,0.000220973
,,,-2.44135e-007,0
,,,-2.43735e-007,0
,,,-2.43335e-007,-0.000662919
,,,-2.42935e-007,-0.000441946
,,,-2.42535e-007,-0.000220973
,,,-2.42135e-007,-0.000220973
,,,-2.41735e-007,0
,,,-2.41335e-007,-0.000441946
,,,-2.40935e-007,0.000441946
,,,-2.40535e-007,0.000662919
,,,-2.40135e-007,0.000220973
,,,-2.39735e-007,-0.00110486
,,,-2.39335e-007,0.000441946
,,,-2.38935e-007,0.000220973
,,,-2.38535e-007,-0.000220973
,,,-2.38135e-007,0.000441946
,,,-2.37735e-007,0.000662919
,,,-2.37335e-007,-0.000220973
,,,-2.36935e-007,0.000441946
,,,-2.36535e-007,-0.000441946
,,,-2.36135e-007,0.000220973
,,,-2.35735e-007,-0.000662919
,,,-2.35335e-007,0
,,,-2.34935e-007,-0.000220973
,,,-2.34535e-007,0.000441946
,,,-2.34135e-007,-0.000220973
,,,-2.33735e-007,-0.000441946
,,,-2.33335e-007,0.000441946
,,,-2.32935e-007,-0.000220973
,,,-2.32535e-007,-0.000441946
,,,-2.32135e-007,0.000883892
,,,-2.31735e-007,-0.000220973
,,,-2.31335e-007,-0.000220973
,,,-2.30935e-007,0.000883892
,,,-2.30535e-007,0.000441946
,,,-2.30135e-007,0.000662919
,,,-2.29735e-007,0.000220973
,,,-2.29335e-007,0.000662919
,,,-2.28935e-007,0.000662919
,,,-2.28535e-007,-0.000441946
,,,-2.28135e-007,0.000220973
,,,-2.27735e-007,-0.000220973
,,,-2.27335e-007,0.000220973
,,,-2.26935e-007,-0.000883892
,,,-2.26535e-007,-0.000220973
,,,-2.26135e-007,-0.000220973
,,,-2.25735e-007,0
,,,-2.25335e-007,-0.000441946
,,,-2.24935e-007,0
,,,-2.24535e-007,-0.000441946
,,,-2.24135e-007,0.000441946
,,,-2.23735e-007,0
,,,-2.23335e-007,0.000220973
,,,-2.22935e-007,-0.000883892
,,,-2.22535e-007,0.000220973
,,,-2.22135e-007,0.000220973
,,,-2.21735e-007,-0.000220973
,,,-2.21335e-007,0.000441946
,,,-2.20935e-007,-0.000441946
,,,-2.20535e-007,-0.000220973
,,,-2.20135e-007,-0.000220973
,,,-2.19735e-007,0
,,,-2.19335e-007,-0.000220973
,,,-2.18935e-007,0
,,,-2.18535e-007,0.000220973
,,,-2.18135e-007,0
,,,-2.17735e-007,0.000883892
,,,-2.17335e-007,0
,,,-2.16935e-007,0
,,,-2.16535e-007,0.000220973
,,,-2.16135e-007,0.000220973
,,,-2.15735e-007,0
,,,-2.15335e-007,0.000662919
,,,-2.14935e-007,0.000662919
,,,-2.14535e-007,-0.000441946
,,,-2.14135e-007,0.000883892
,,,-2.13735e-007,0
,,,-2.13335e-007,0.000662919
,,,-2.12935e-007,0.000441946
,,,-2.12535e-007,0.000220973
,,,-2.12135e-007,-0.000662919
,,,-2.11735e-007,0.000220973
,,,-2.11335e-007,0.000441946
,,,-2.10935e-007,0.000220973
,,,-2.10535e-007,-0.000662919
,,,-2.10135e-007,-0.000441946
,,,-2.09735e-007,0
,,,-2.09335e-007,-0.000220973
,,,-2.08935e-007,-0.000441946
,,,-2.08535e-007,0
,,,-2.08135e-007,0.00110486
,,,-2.07735e-007,-0.000220973
,,,-2.07335e-007,0.000662919
,,,-2.06935e-007,0.000441946
,,,-2.06535e-007,0
,,,-2.06135e-007,0
,,,-2.05735e-007,0.000662919
,,,-2.05335e-007,0.000441946
,,,-2.04935e-007,0
,,,-2.04535e-007,0.000441946
,,,-2.04135e-007,0
,,,-2.03735e-007,0.000441946
,,,-2.03335e-007,0.000441946
,,,-2.02935e-007,0.000441946
,,,-2.02535e-007,0.000441946
,,,-2.02135e-007,-0.000220973
,,,-2.01735e-007,0.000441946
,,,-2.01335e-007,0.000220973
,,,-2.00935e-007,0.000662919
,,,-2.00535e-007,0.000662919
,,,-2.00135e-007,0.000441946
,,,-1.99735e-007,-0.000220973
,,,-1.99335e-007,0.000220973
,,,-1.98935e-007,0.000220973
,,,-1.98535e-007,-0.000441946
,,,-1.98135e-007,0.000220973
,,,-1.97735e-007,0.000220973
,,,-1.97335e-007,0.000662919
,,,-1.96935e-007,0.000883892
,,,-1.96535e-007,0.000220973
,,,-1.96135e-007,-0.000220973
,,,-1.95735e-007,0
,,,-1.95335e-007,-0.000441946
,,,-1.94935e-007,0.000441946
,,,-1.94535e-007,-0.000220973
,,,-1.94135e-007,-0.000662919
,,,-1.93735e-007,-0.000220973
,,,-1.93335e-007,-0.000662919
,,,-1.92935e-007,0.000441946
,,,-1.92535e-007,0.000441946
,,,-1.92135e-007,0.000220973
,,,-1.91735e-007,0
,,,-1.91335e-007,0.000662919
,,,-1.90935e-007,0.000220973
,,,-1.90535e-007,0.000441946
,,,-1.90135e-007,0
,,,-1.89735e-007,0.000441946
,,,-1.89335e-007,0.000220973
,,,-1.88935e-007,0.000220973
,,,-1.88535e-007,0
,,,-1.88135e-007,-0.000662919
,,,-1.87735e-007,0
,,,-1.87335e-007,0.000220973
,,,-1.86935e-007,0
,,,-1.86535e-007,0.000441946
,,,-1.86135e-007,0.000441946
,,,-1.85735e-007,-0.000220973
,,,-1.85335e-007,-0.000441946
,,,-1.84935e-007,0.000441946
,,,-1.84535e-007,0.000441946
,,,-1.84135e-007,0.000220973
,,,-1.83735e-007,0.000220973
,,,-1.83335e-007,0.000662919
,,,-1.82935e-007,-0.000220973
,,,-1.82535e-007,-0.000220973
,,,-1.82135e-007,0
,,,-1.81735e-007,0.000220973
,,,-1.81335e-007,0
,,,-1.80935e-007,0.000883892
,,,-1.80535e-007,0.000662919
,,,-1.80135e-007,0.000220973
,,,-1.79735e-007,0.000441946
,,,-1.79335e-007,0
,,,-1.78935e-007,0
,,,-1.78535e-007,0.000220973
,,,-1.78135e-007,0.000441946
,,,-1.77735e-007,0.000220973
,,,-1.77335e-007,-0.000220973
,,,-1.76935e-007,0.000220973
,,,-1.76535e-007,0.000220973
,,,-1.76135e-007,0
,,,-1.75735e-007,-0.000220973
,,,-1.75335e-007,0.000441946
,,,-1.74935e-007,0.000220973
,,,-1.74535e-007,0.000220973
,,,-1.74135e-007,0.000220973
,,,-1.73735e-007,-0.000220973
,,,-1.73335e-007,0.000883892
,,,-1.72935e-007,0.00110486
,,,-1.72535e-007,-0.000441946
,,,-1.72135e-007,-0.000441946
,,,-1.71735e-007,0
,,,-1.71335e-007,-0.000883892
,,,-1.70935e-007,-0.000220973
,,,-1.70535e-007,0.000220973
,,,-1.70135e-007,0.000441946
,,,-1.69735e-007,0
,,,-1.69335e-007,-0.000662919
,,,-1.68935e-007,0.000441946
,,,-1.68535e-007,0.000662919
,,,-1.68135e-007,0.000220973
,,,-1.67735e-007,-0.000441946
,,,-1.67335e-007,0.000441946
,,,-1.66935e-007,-0.000441946
,,,-1.66535e-007,0.000662919
,,,-1.66135e-007,0.000441946
